RF,BF,VM,ST,target
-0.0015,0.0142,0,0.0232,abnormal
0,0.0157,0.0045,0.009,abnormal
-0.0008,0.0277,0.006,0.0097,abnormal
0.0007,0.0345,0.0045,0.018,abnormal
0.0007,0.0232,0.0045,0.0345,abnormal
0.0007,0.0067,0.0007,0.0532,abnormal
-0.0015,-0.0158,-0.0015,0.0517,abnormal
-0.0038,-0.0188,-0.0015,-0.021,abnormal
-0.0046,-0.0143,-0.0038,-0.0443,abnormal
-0.003,-0.0008,-0.0023,0.0292,abnormal
-0.006,0.0052,-0.0068,0.0142,abnormal
-0.0068,-0.012,-0.0091,-0.0353,abnormal
-0.0015,-0.0158,-0.0105,-0.039,abnormal
-0.003,0.0007,-0.0113,-0.042,abnormal
-0.003,0.0015,-0.012,-0.0105,abnormal
-0.0008,-0.0046,-0.0128,0.0172,abnormal
-0.0015,0.0022,-0.0128,0.039,abnormal
-0.0068,-0.0015,-0.0165,0.0502,abnormal
-0.0105,0.0007,-0.0165,0.0367,abnormal
-0.0135,-0.003,-0.0135,0.0405,abnormal
-0.0135,-0.0008,-0.0105,0.0142,abnormal
-0.0128,0.0172,-0.0083,-0.0188,abnormal
-0.0128,0.0255,-0.0105,-0.0135,abnormal
-0.0091,0.0352,-0.0128,-0.0608,abnormal
-0.0105,0.0322,-0.0083,-0.0825,abnormal
-0.0105,0.0142,-0.003,0.0052,abnormal
-0.0091,-0.0143,0.0067,-0.0068,abnormal
-0.012,-0.0143,0.0232,-0.0675,abnormal
-0.0083,-0.0053,0.0285,-0.0083,abnormal
-0.0046,-0.0181,0.0202,0.0142,abnormal
-0.0053,-0.0143,0.0165,-0.0008,abnormal
-0.0046,-0.0098,0.0195,-0.0008,abnormal
-0.006,-0.0098,0.0232,-0.0668,abnormal
-0.006,0.0075,0.024,-0.0578,abnormal
-0.0083,0.0165,0.0217,-0.0128,abnormal
-0.0091,0.0187,0.0277,0.0052,abnormal
-0.0068,0.018,0.0292,0.0742,abnormal
-0.0068,-0.0113,0.024,0.0787,abnormal
-0.0053,-0.0278,0.021,0.0082,abnormal
-0.0046,-0.0091,0.018,-0.0233,abnormal
-0.0046,0.0007,0.0195,0.015,abnormal
-0.0008,0.0007,0.0165,0.024,abnormal
-0.0008,0.003,0.0157,0.0352,abnormal
0.003,-0.0053,0.0105,0.0382,abnormal
0.003,-0.0083,-0.0008,-0.027,abnormal
0.0007,-0.0068,-0.0046,-0.0405,abnormal
0.003,-0.0083,-0.0105,-0.0181,abnormal
0.0052,0.0045,-0.012,0.0052,abnormal
0.0082,0.018,-0.0158,0.039,abnormal
0.0067,0.024,-0.0188,0.057,abnormal
0.0075,0.015,-0.0195,0.0217,abnormal
0.0097,0.006,-0.0203,-0.0315,abnormal
0.0112,0,-0.0181,-0.0256,abnormal
0.0105,-0.0038,-0.0203,-0.0405,abnormal
0.0105,0.003,-0.0315,-0.0533,abnormal
0.0082,0,-0.0293,0.0142,abnormal
0.0045,-0.0053,-0.021,0.0292,abnormal
0.0052,0.003,-0.027,0.0135,abnormal
0.0097,0.0075,-0.0293,0.033,abnormal
0.0105,0.009,-0.0248,0.0277,abnormal
0.0112,0.0082,-0.0203,0.0232,abnormal
0.0142,0.003,-0.015,0.036,abnormal
0.015,-0.0038,-0.0075,0.003,abnormal
0.0165,-0.0083,-0.0015,-0.0511,abnormal
0.015,0.0022,-0.0015,-0.0518,abnormal
0.015,0.009,0.0045,-0.0593,abnormal
0.0157,0.0052,0.0045,-0.0503,abnormal
0.0142,0.0067,0.0037,-0.0038,abnormal
0.0127,0.003,0.0052,-0.0008,abnormal
0.0105,0.0015,0.009,0.0045,abnormal
0.0067,-0.0008,0.0112,0.009,abnormal
0.003,-0.0046,0.0082,0.0075,abnormal
0.0022,-0.0015,0.0075,0.0142,abnormal
0,0.0015,0.0052,0.0127,abnormal
-0.0015,0.0052,0.003,0.0217,abnormal
-0.0038,0.006,0.0007,0.0217,abnormal
-0.0053,0.0045,0,0.0232,abnormal
-0.0046,0.0015,0.0007,0.018,abnormal
-0.003,0,-0.0008,0.0127,abnormal
-0.0008,0.0007,-0.0015,0.012,abnormal
0.0045,0.0022,-0.0008,0.0142,abnormal
0.006,0.0052,0,0.015,abnormal
0.0067,0.006,0.0045,0.009,abnormal
0.0082,0.0045,0.0045,0.0082,abnormal
0.009,0.0015,0.0052,0.0045,abnormal
0.0105,-0.003,0.0097,0.0037,abnormal
0.0105,-0.0068,0.0112,0.003,abnormal
0.009,-0.003,0.0127,0.0052,abnormal
0.0112,0.009,0.0105,0.0277,abnormal
0.012,0.0202,0.0075,0.0645,abnormal
0.0067,0.0112,0.0067,0.1005,abnormal
0.0052,-0.0083,0.0022,0.0877,abnormal
0.0067,-0.0195,-0.0023,-0.0046,abnormal
0.0015,-0.0181,-0.003,-0.099,abnormal
0.0015,-0.0203,-0.0008,-0.1103,abnormal
0.0015,-0.0256,-0.0008,-0.0675,abnormal
0,-0.012,0.0045,-0.0518,abnormal
-0.0046,0,0.0075,-0.048,abnormal
-0.0068,0.0157,0.0022,-0.0218,abnormal
-0.0091,0.0165,0.0007,-0.0128,abnormal
-0.012,0.0105,-0.0083,-0.0053,abnormal
-0.0105,0.0105,-0.0173,-0.0075,abnormal
-0.0143,0.0052,-0.0218,-0.0091,abnormal
-0.015,0.0067,-0.0248,-0.0008,abnormal
-0.0143,0.0045,-0.024,-0.0068,abnormal
-0.0143,0.003,-0.0218,-0.0008,abnormal
-0.0091,0.0045,-0.024,0.0045,abnormal
-0.0046,0.006,-0.0218,0.003,abnormal
-0.0008,0.003,-0.0181,0.0007,abnormal
0.0022,-0.0015,-0.0113,-0.0068,abnormal
0.0022,-0.0038,-0.0075,-0.0038,abnormal
0.0045,-0.003,-0.0015,-0.003,abnormal
0.003,-0.0015,0.0097,-0.003,abnormal
0.0037,-0.0008,0.0135,-0.0038,abnormal
0.0022,-0.0008,0.0142,0,abnormal
0.0007,-0.0046,0.0127,0.0022,abnormal
0.003,-0.0053,0.015,0.0045,abnormal
0.0022,-0.0046,0.0165,0.0105,abnormal
-0.0015,-0.003,0.0165,0.0127,abnormal
-0.0038,-0.0053,0.0202,0.0097,abnormal
-0.006,-0.0046,0.0195,0.0067,abnormal
-0.0046,-0.003,0.0292,0.0007,abnormal
-0.0038,-0.006,0.048,-0.0053,abnormal
-0.003,-0.003,0.0502,-0.003,abnormal
-0.0023,-0.0008,0.0465,0.0015,abnormal
-0.003,0,0.0465,0.0045,abnormal
-0.0038,0.003,0.0435,0.0045,abnormal
-0.0046,0.0022,0.042,0.0015,abnormal
-0.0046,-0.0008,0.0352,0.0022,abnormal
-0.0068,-0.0046,0.0262,0.0015,abnormal
-0.0053,-0.006,0.0217,0.0075,abnormal
-0.003,-0.006,0.0142,0.0135,abnormal
-0.0023,-0.006,0.0082,0.0127,abnormal
-0.0046,-0.012,0.0022,0.0067,abnormal
-0.0075,-0.0173,-0.0015,-0.0218,abnormal
-0.0083,-0.0203,-0.0053,-0.057,abnormal
-0.0083,-0.0233,-0.0098,-0.0315,abnormal
-0.0083,-0.0181,-0.0135,0.0157,abnormal
-0.0075,-0.0091,-0.021,0.024,abnormal
-0.006,0.0045,-0.0256,0.0397,abnormal
-0.0046,0.0157,-0.03,0.0502,abnormal
-0.003,0.0307,-0.033,0.042,abnormal
-0.003,0.0435,-0.033,0.0367,abnormal
-0.0008,0.0255,-0.0323,0.0105,abnormal
-0.0008,0.0105,-0.0315,-0.0008,abnormal
-0.0015,0.0075,-0.0315,0.018,abnormal
-0.0008,-0.0038,-0.0315,0.0105,abnormal
0.0007,-0.003,-0.0346,-0.012,abnormal
0.0022,0.0022,-0.033,-0.0256,abnormal
-0.0008,0.0052,-0.0285,-0.0323,abnormal
-0.003,0.0075,-0.0293,-0.0158,abnormal
-0.0068,0.009,-0.0278,-0.0113,abnormal
-0.0105,0.0105,-0.024,-0.0015,abnormal
-0.0128,0.003,-0.024,-0.0015,abnormal
-0.0135,0,-0.0218,-0.0091,abnormal
-0.0128,0.0007,-0.0173,-0.0023,abnormal
-0.0083,0.0052,-0.015,-0.006,abnormal
-0.0068,0.009,-0.012,0.0015,abnormal
-0.0053,0.0052,-0.0083,0.0007,abnormal
-0.003,0.0045,-0.0038,0.003,abnormal
-0.0038,-0.0008,-0.0015,0.0022,abnormal
0.0007,-0.0053,-0.0015,-0.0105,abnormal
0.0015,-0.0053,-0.0015,-0.0083,abnormal
0,0.0022,0,-0.006,abnormal
-0.0008,0.0082,-0.0008,-0.0008,abnormal
-0.0008,0.0097,-0.0015,0,abnormal
0.0045,0.0105,-0.0008,-0.0008,abnormal
0.0075,0.009,0.0007,0.0007,abnormal
0.0105,0.0105,0.0037,0.0015,abnormal
0.009,0.0067,0.0037,0.003,abnormal
0.006,-0.006,0.0052,-0.003,abnormal
0.0052,-0.0053,0.006,0,abnormal
0.0067,0.0015,0.0052,0,abnormal
0.0105,0.0007,0.0075,-0.0053,abnormal
0.0097,0.003,0.0082,-0.0128,abnormal
0.0112,0.0037,0.0052,-0.0068,abnormal
0.0105,0.0067,0.003,0,abnormal
0.0105,0.0067,0.0007,-0.0015,abnormal
0.0082,0.0082,0.0052,0.0007,abnormal
0.009,0.012,0.0097,0.0022,abnormal
0.0105,0.0097,0.009,0.0052,abnormal
0.0105,0.0067,0.0105,0.0067,abnormal
0.0112,0.0007,0.0105,0.006,abnormal
0.009,0.0007,0.009,0.009,abnormal
0.0067,0.0015,0.0052,0.0067,abnormal
0.0067,-0.0015,0.003,0.0022,abnormal
0.0067,-0.0046,0.0022,0.0007,abnormal
0.0045,-0.0015,0.003,0,abnormal
0.0052,0,0.0045,0,abnormal
0.0052,0,0.0045,0.0007,abnormal
0.003,0.0007,0.0052,0.0007,abnormal
0.0015,0,0.0082,0.0015,abnormal
0,-0.0015,0.0105,0.0007,abnormal
-0.0015,-0.0015,0.0165,-0.0008,abnormal
-0.003,-0.0008,0.0202,-0.003,abnormal
-0.0038,0.0007,0.024,0.0007,abnormal
-0.0015,0.0052,0.0255,0.009,abnormal
-0.003,0.0045,0.015,0.0142,abnormal
-0.0053,0.0015,0.0015,0.0135,abnormal
-0.0068,-0.0008,-0.003,0.0135,abnormal
-0.0105,0.0007,0.0037,0.012,abnormal
-0.0083,0.0015,0.0172,0,abnormal
-0.0053,-0.0015,0.0315,-0.0046,abnormal
-0.0046,0.006,0.0382,0.003,abnormal
-0.0038,0.0082,0.0307,-0.0128,abnormal
-0.0053,0.0037,0.0202,-0.0195,abnormal
-0.0075,0.0037,0.0127,-0.0015,abnormal
-0.0053,0.0015,-0.0015,0.0045,abnormal
-0.003,-0.0008,-0.0105,0.0202,abnormal
-0.0038,-0.0015,-0.0218,0.0105,abnormal
-0.0068,0.003,-0.0465,-0.0053,abnormal
-0.0075,0.0015,-0.057,0.0075,abnormal
-0.0083,0.0007,-0.0691,0.0015,abnormal
-0.0046,0.0007,-0.0953,-0.0008,abnormal
0.0015,-0.003,-0.1163,0.0007,abnormal
0.0037,-0.0038,-0.1238,0.0075,abnormal
0.0037,-0.0068,-0.1185,0.0232,abnormal
0.003,-0.0098,-0.0975,0.0352,abnormal
0.0007,-0.0128,-0.081,0.0382,abnormal
-0.0023,-0.012,-0.0668,0.0165,abnormal
-0.0008,-0.0083,-0.0428,-0.0165,abnormal
-0.0008,-0.0068,-0.0256,-0.0593,abnormal
0.0015,-0.0015,-0.0091,-0.0585,abnormal
0.003,0.0015,0.0067,0.0007,abnormal
0.0067,-0.0046,0.024,0.0232,abnormal
0.0105,-0.0143,0.045,0.0075,abnormal
0.012,-0.0053,0.0607,-0.0008,abnormal
0.012,0.0067,0.0787,0,abnormal
0.0112,0.009,0.0952,-0.0195,abnormal
0.0105,0.0105,0.1042,-0.0405,abnormal
0.0097,0.0202,0.114,-0.0008,abnormal
0.009,0.0307,0.12,0.0232,abnormal
0.0067,0.0277,0.1185,0.0052,abnormal
0.0052,0.0195,0.111,0.0052,abnormal
0.0052,0.0082,0.1087,-0.0046,abnormal
0.0052,-0.0083,0.1057,0.0015,abnormal
0.0097,-0.0105,0.0922,-0.0105,abnormal
0.012,-0.006,0.0802,-0.0165,abnormal
0.0135,-0.0105,0.0555,-0.0068,abnormal
0.0142,-0.0098,0.012,-0.0263,abnormal
0.015,-0.0105,-0.0181,-0.0195,abnormal
0.0157,-0.0075,-0.0443,-0.003,abnormal
0.0157,-0.0008,-0.0578,0.0277,abnormal
0.0157,-0.012,-0.0615,0.0577,abnormal
0.0142,-0.0308,-0.0638,0.0217,abnormal
0.0097,-0.0293,-0.063,-0.0023,abnormal
0.0097,-0.0173,-0.0683,0.048,abnormal
0.0105,-0.0113,-0.0691,0.0232,abnormal
0.0105,-0.0053,-0.0675,-0.0203,abnormal
0.0112,-0.0083,-0.0691,0.0127,abnormal
0.0097,-0.0143,-0.0638,0.0052,abnormal
0.0067,-0.0098,-0.0578,0.009,abnormal
0.0067,-0.0038,-0.0495,0.0015,abnormal
0.0045,0.0045,-0.0375,0.003,abnormal
0.0052,0.009,-0.027,0.0195,abnormal
0.0037,0.006,-0.0203,0.0142,abnormal
0.0007,-0.0023,-0.0143,0.0405,abnormal
-0.0015,-0.0075,-0.0068,0.0262,abnormal
-0.0023,-0.0083,0.003,-0.0135,abnormal
-0.0046,-0.0075,0.0082,-0.0653,abnormal
-0.0038,-0.0091,0.0142,-0.093,abnormal
-0.0008,0.0052,0.0195,-0.057,abnormal
-0.003,0.0262,0.0217,-0.0293,abnormal
-0.0068,0.0202,0.0232,0.0015,abnormal
-0.0075,0.0232,0.0202,0.0225,abnormal
-0.0053,0.0285,0.0172,0.0247,abnormal
-0.0023,0.0127,0.015,0.006,abnormal
-0.003,0.0007,0.0142,-0.0135,abnormal
-0.0068,-0.0068,0.0097,0.0105,abnormal
-0.0083,-0.0105,0.0015,0.0052,abnormal
-0.0075,-0.012,-0.0046,0.0052,abnormal
-0.0091,-0.0083,-0.0053,0.0157,abnormal
-0.0091,-0.003,-0.0046,0.0015,abnormal
-0.0083,-0.003,-0.0046,0.0097,abnormal
-0.0091,-0.003,-0.0068,0.0082,abnormal
-0.0083,-0.0053,-0.0135,0.012,abnormal
-0.006,-0.0098,-0.0203,0.009,abnormal
-0.0038,-0.0098,-0.0233,0.0022,abnormal
-0.003,-0.0068,-0.0233,0.009,abnormal
-0.0038,-0.0105,-0.0165,0.012,abnormal
-0.0008,-0.0143,-0.012,0.0112,abnormal
0.003,-0.0091,-0.0053,0.0067,abnormal
0.0007,-0.0046,0.0007,0.012,abnormal
-0.0008,-0.0053,0.0045,0,abnormal
-0.003,-0.0008,0.0067,-0.0128,abnormal
-0.0015,0.0037,0.003,-0.0113,abnormal
0.0015,0.0022,-0.0008,0.0495,abnormal
0.0037,-0.0083,-0.0008,0.1507,abnormal
0.0015,-0.027,-0.0023,0.1665,abnormal
0.0015,-0.0353,-0.0046,0.0802,abnormal
-0.0008,-0.0346,0.0015,-0.1478,abnormal
-0.0015,-0.0256,0.0067,-0.3391,abnormal
-0.0068,0.0015,-0.0008,-0.165,abnormal
-0.021,0.0322,-0.0038,0.0322,abnormal
-0.0233,0.0375,-0.015,0.009,abnormal
-0.015,0.0307,-0.0285,0.024,abnormal
-0.0113,0.0225,-0.0256,0.0345,abnormal
-0.0105,0.0142,-0.0256,0.0277,abnormal
-0.012,0.009,-0.0195,0.0352,abnormal
-0.012,0.0007,-0.0098,0.0375,abnormal
-0.0105,0.0045,-0.003,0.039,abnormal
-0.0053,0.0112,0.0007,0.0232,abnormal
-0.0015,0.003,-0.003,0.006,abnormal
0.0007,-0.003,-0.006,-0.0023,abnormal
0.0015,-0.003,-0.0053,0.0022,abnormal
0,0.0067,-0.003,-0.0285,abnormal
0.003,0.012,-0.006,-0.0008,abnormal
0.0015,-0.0008,-0.006,0.0525,abnormal
0.003,-0.0053,-0.003,0.0277,abnormal
0.0082,-0.006,0.0067,-0.0323,abnormal
0.0052,0,0.024,-0.0503,abnormal
-0.0008,0.0142,0.0307,0.0067,abnormal
0.0007,0.015,0.0285,-0.0218,abnormal
0.006,0.009,0.0255,-0.0405,abnormal
0.0082,-0.006,0.018,0.0082,abnormal
0.006,-0.0218,0.0082,0.0172,abnormal
0.003,-0.0083,0,0.012,abnormal
0.0052,-0.0008,-0.0023,-0.0128,abnormal
0.0045,-0.0046,-0.006,0.0007,abnormal
0.0082,0.0082,-0.0105,0.0075,abnormal
0.009,0.0052,-0.0075,0.003,abnormal
0.0067,-0.0023,-0.0046,0.0045,abnormal
0.009,-0.0008,-0.0053,0.0067,abnormal
0.0052,-0.0008,0.0015,0.0157,abnormal
0.006,0.0067,0.0105,-0.0113,abnormal
0.0082,0.0112,0.0195,-0.0046,abnormal
0.0082,0.0082,0.0247,0.0052,abnormal
0.0067,0.0045,0.0247,-0.0293,abnormal
0.0075,0.009,0.0255,-0.0233,abnormal
0.0052,0.0127,0.0232,0.0142,abnormal
0.0015,0.0105,0.0225,0.0255,abnormal
0.003,0.006,0.024,0.0292,abnormal
0.0045,0.0007,0.0315,0.012,abnormal
0.0082,0,0.0405,-0.0203,abnormal
0.0082,0.0052,0.0457,-0.0158,abnormal
0.0082,0.0082,0.042,-0.0046,abnormal
0.0097,0.0082,0.033,0.0037,abnormal
0.009,0.0067,0.0277,0.0067,abnormal
0.0075,0.0067,0.0285,0.0015,abnormal
0.0045,0.0075,0.0315,0.0097,abnormal
0.0037,0.006,0.0352,0.0142,abnormal
0.0037,0.0037,0.0345,0.0217,abnormal
0.003,0.0007,0.0307,0.021,abnormal
0.003,0.003,0.0255,0.0105,abnormal
0.0015,0.006,0.0345,-0.0015,abnormal
0.0022,0.0052,0.063,-0.0233,abnormal
0.003,0.0052,0.087,-0.0256,abnormal
0.0015,0.0015,0.0975,-0.0023,abnormal
-0.0023,-0.0068,0.0915,0.0172,abnormal
-0.0023,-0.0091,0.072,0.0382,abnormal
-0.0053,-0.0075,0.0472,0.036,abnormal
-0.0105,-0.0053,0.0352,-0.0053,abnormal
-0.012,0.0052,0.0285,-0.0173,abnormal
-0.0105,0.0052,0.0217,-0.0105,abnormal
-0.0068,0.0052,0.0292,-0.0143,abnormal
-0.0053,0.0097,0.0307,-0.015,abnormal
-0.0075,0.0075,0.0315,-0.0046,abnormal
-0.0083,0.009,0.0195,-0.0015,abnormal
-0.012,0.0112,-0.0008,-0.0285,abnormal
-0.0143,0.0052,-0.0091,-0.0338,abnormal
-0.0083,-0.0015,-0.0233,0.0105,abnormal
-0.0008,-0.0015,-0.0346,0.0135,abnormal
-0.0053,-0.0008,-0.0458,-0.0113,abnormal
-0.0083,-0.0046,-0.0593,-0.0405,abnormal
-0.006,-0.0008,-0.0735,-0.0721,abnormal
-0.0068,0.0112,-0.084,0.0067,abnormal
-0.0075,-0.0008,-0.0878,0.042,abnormal
-0.0068,-0.0195,-0.093,0.0337,abnormal
-0.006,-0.021,-0.0878,0.039,abnormal
-0.0068,-0.0195,-0.0758,-0.0195,abnormal
-0.0046,-0.0165,-0.06,-0.0383,abnormal
-0.0015,-0.021,-0.0548,-0.045,abnormal
-0.0015,-0.0113,-0.057,0.0007,abnormal
0.0007,0.0082,-0.0593,0.0202,abnormal
0.0052,0.0187,-0.0615,-0.0158,abnormal
0.0067,0.0165,-0.06,-0.0195,abnormal
0.006,0.0202,-0.0563,0.006,abnormal
0.0067,0.0172,-0.0495,0.033,abnormal
0.0112,0.0052,-0.0436,0.0165,abnormal
0.0157,0.009,-0.0405,0.0495,abnormal
0.0165,0.0105,-0.0436,0.057,abnormal
0.0165,0.0142,-0.0458,0.0285,abnormal
0.018,0.0112,-0.0458,0.003,abnormal
0.0165,-0.0046,-0.045,-0.057,abnormal
0.0127,-0.0233,-0.0368,-0.0788,abnormal
0.0105,-0.0308,-0.0368,-0.0548,abnormal
0.0075,-0.0128,-0.0338,-0.0225,abnormal
0.0015,0.009,-0.0256,0.0037,abnormal
0.0037,0.0127,-0.0278,0.0262,abnormal
0.0045,0.0067,-0.0293,0.0135,abnormal
0.0015,0.0067,-0.0285,0.0015,abnormal
0,0.003,-0.024,-0.0158,abnormal
0.0007,0.0052,-0.0188,-0.0181,abnormal
-0.0008,0.0022,-0.0173,0.0052,abnormal
0,-0.003,-0.0128,0.0075,abnormal
-0.0008,-0.0046,-0.0083,0.0165,abnormal
-0.0046,-0.0083,-0.003,0.0105,abnormal
-0.0053,-0.0105,0.0052,0.018,abnormal
-0.0046,-0.012,0.0127,0.0232,abnormal
0.0007,-0.0083,0.0195,0.021,abnormal
0.0007,-0.0038,0.0255,0.0195,abnormal
0.0015,0.0015,0.0292,-0.0075,abnormal
0.0007,0.0045,0.0307,-0.0181,abnormal
0.0015,0.0075,0.0315,0.0022,abnormal
0.0067,0.009,0.033,0.0225,abnormal
0.0075,0.0052,0.0277,0.021,abnormal
0.0082,0.003,0.0232,0.0045,abnormal
0.0067,0.0075,0.0195,-0.0165,abnormal
0.0045,0.0142,0.0165,-0.0038,abnormal
0.003,0.0127,0.018,0.0097,abnormal
-0.0015,0.009,0.0225,0.0232,abnormal
-0.0046,0,0.0255,0.0435,abnormal
-0.0068,-0.0128,0.0285,0.0202,abnormal
-0.0053,-0.0165,0.0322,-0.0256,abnormal
-0.0053,-0.0143,0.0315,-0.0428,abnormal
-0.0068,-0.0143,0.0307,0.0217,abnormal
-0.012,-0.0181,0.0307,0.0412,abnormal
-0.0128,-0.0091,0.027,-0.0038,abnormal
-0.0128,0.0015,0.0255,-0.0068,abnormal
-0.0128,0.0045,0.024,-0.0218,abnormal
-0.0083,0.009,0.018,0,abnormal
-0.0053,0.012,0.0157,0.018,abnormal
-0.003,0.0075,0.015,-0.0046,abnormal
-0.0015,0,0.012,-0.0046,abnormal
0,-0.003,0.0105,-0.0181,abnormal
-0.0008,-0.0008,0.0075,-0.012,abnormal
0.0015,0,0.0097,-0.0038,abnormal
0.0037,0.0015,0.0127,-0.0023,abnormal
0.009,0.0022,0.0157,0.0067,abnormal
0.0135,-0.0008,0.0157,0.0007,abnormal
0.015,-0.0015,0.0157,0.0015,abnormal
0.0127,-0.0015,0.0195,-0.0015,abnormal
0.0075,-0.0068,0.021,-0.0128,abnormal
0.0015,-0.0053,0.0217,-0.0195,abnormal
-0.0015,0.0007,0.024,-0.0128,abnormal
-0.0008,0.003,0.0232,-0.0105,abnormal
-0.0015,0.0037,0.0195,-0.0105,abnormal
-0.006,0.003,0.0127,-0.0008,abnormal
-0.0105,0.0007,0.009,-0.003,abnormal
-0.0128,-0.0023,0.0067,0.0022,abnormal
-0.0165,-0.0008,0.0015,0.0015,abnormal
-0.024,0.0015,0.0007,-0.0015,abnormal
-0.0383,0.0007,-0.0008,-0.0038,abnormal
-0.0638,0,-0.0023,-0.012,abnormal
-0.0825,0,-0.0023,0.0007,abnormal
-0.0795,-0.0008,-0.0038,0.0127,abnormal
-0.054,-0.0023,-0.003,0.015,abnormal
-0.0225,0.0007,0.0007,0.021,abnormal
0.0007,0.006,0.0067,0.0255,abnormal
0.0195,0.003,0.0082,0.0157,abnormal
0.0367,0,0.0082,-0.0143,abnormal
0.045,0.003,0.0045,-0.0135,abnormal
0.048,0.006,0.0007,0.0045,abnormal
0.048,0.0075,0.0007,0.009,abnormal
0.0465,0.0052,-0.0053,0.018,abnormal
0.0495,0.0045,-0.0046,0.0142,abnormal
0.0517,0.0045,-0.0075,-0.0023,abnormal
0.0532,0.0142,-0.0113,-0.0068,abnormal
0.0525,0.0292,-0.0091,0.0075,abnormal
0.0502,0.0345,-0.0046,0.033,abnormal
0.0465,0.0292,-0.0053,0.0517,abnormal
0.0435,0.0105,-0.006,0.0727,abnormal
0.0382,-0.0248,-0.0046,-0.003,abnormal
0.0262,-0.048,-0.0023,-0.1545,abnormal
0.0165,-0.039,-0.0015,-0.0968,abnormal
0.0075,-0.0293,-0.0053,-0.0593,abnormal
0.0007,-0.0075,-0.0083,-0.1283,abnormal
-0.0068,0.027,-0.0083,-0.0113,abnormal
-0.012,0.0255,-0.0075,0.0315,abnormal
-0.0158,0.0022,-0.0015,0.0465,abnormal
-0.0181,-0.0181,0.0045,0.0757,abnormal
-0.0218,-0.0233,0.003,0.0345,abnormal
-0.0263,-0.0135,0.003,0.0367,abnormal
-0.0293,0.0007,0.0037,-0.0023,abnormal
-0.033,0.009,-0.003,0.009,abnormal
-0.033,0.0097,-0.0053,0.021,abnormal
-0.0346,0.0127,-0.003,0.0127,abnormal
-0.033,0.009,0.0007,0.0202,abnormal
-0.0308,0.0067,0.0015,0.0127,abnormal
-0.0293,0.0067,-0.0015,0.0195,abnormal
-0.0278,0.0075,-0.0068,-0.0015,abnormal
-0.027,0.0082,-0.0068,-0.0053,abnormal
-0.0278,0.0075,-0.003,-0.0113,abnormal
-0.0315,0.0097,-0.0046,-0.012,abnormal
-0.0338,0.012,-0.0068,-0.0038,abnormal
-0.0308,0.0127,-0.0098,0.003,abnormal
-0.0233,0.0112,-0.0053,0.033,abnormal
-0.0143,0.0075,-0.0038,0.057,abnormal
-0.0075,-0.0046,-0.0046,0.0637,abnormal
-0.0053,-0.0143,-0.0008,0.0292,abnormal
0.0007,-0.0158,-0.0023,0.0202,abnormal
0.0045,-0.0203,0.0015,0.018,abnormal
0.0052,-0.0188,0.0067,-0.024,abnormal
0.0082,-0.0105,0.0067,-0.0368,abnormal
0.0247,-0.0008,0.0075,-0.0706,abnormal
0.0412,0.009,0.009,-0.075,abnormal
0.042,0.0195,0.0105,0.0052,abnormal
0.0322,0.0127,0.0105,0.0097,abnormal
0.027,-0.0038,0.0045,0.0067,abnormal
0.0255,-0.0008,-0.0023,0.042,abnormal
0.0232,-0.0046,-0.0068,0.0255,abnormal
0.0232,-0.0083,-0.0128,0.0292,abnormal
0.0225,-0.0098,-0.0181,-0.015,abnormal
0.0255,-0.0195,-0.0188,-0.0593,abnormal
0.027,-0.012,-0.015,-0.0308,abnormal
0.0255,-0.003,-0.0128,-0.0128,abnormal
0.0262,0.0015,-0.0158,-0.0181,abnormal
0.0255,0.012,-0.0225,-0.0083,abnormal
0.0337,0.0285,-0.0278,0.018,abnormal
0.0405,0.0277,-0.0248,0.0045,abnormal
0.036,0.0142,-0.0256,-0.03,abnormal
0.0255,0.0015,-0.0278,-0.0383,abnormal
0.0157,-0.0233,-0.0181,-0.0203,abnormal
0.003,-0.0488,-0.0053,-0.003,abnormal
-0.0083,-0.045,-0.0068,0.0142,abnormal
-0.0143,-0.0128,-0.0046,0.021,abnormal
-0.021,0.006,-0.0015,0.0157,abnormal
-0.0233,0.0112,-0.0083,0.0225,abnormal
-0.0263,0.0142,-0.0046,0.0112,abnormal
-0.0225,0.0165,0.0037,0.0052,abnormal
-0.012,0.0135,0.0052,0.0052,abnormal
-0.0046,0.0097,0.0022,0.0007,abnormal
0.0007,0.009,0.0007,0.0015,abnormal
-0.0008,0.0067,0.006,-0.003,abnormal
-0.003,0.0067,0.0112,0.0015,abnormal
-0.0046,0.006,0.0097,0.003,abnormal
-0.003,0.0045,0.0075,0.006,abnormal
-0.0038,0.0045,0.0112,0.0135,abnormal
-0.0068,0.0045,0.0067,0.0165,abnormal
-0.0053,0.0052,0.006,0.0075,abnormal
-0.0015,0.0097,0.0142,-0.0165,abnormal
-0.0023,0.0112,0.021,-0.0405,abnormal
-0.0015,0.0112,0.021,-0.0488,abnormal
-0.0023,0.0105,0.018,-0.0046,abnormal
-0.003,0.0015,0.0157,0.0307,abnormal
-0.003,-0.0068,0.0105,0.003,abnormal
0,-0.0083,0.003,-0.0203,abnormal
0.0067,-0.0091,-0.0038,-0.0233,abnormal
0.0067,-0.0075,-0.003,-0.0233,abnormal
0.0082,-0.003,-0.0008,-0.0293,abnormal
0.009,-0.0015,-0.0038,-0.024,abnormal
